3026474129,DeeDambrosia,b'@gr8tjude Mr. #Angry @CoryBooker and the rest of the @DNC need to stop with their hateful #rhetoric just because 63\xe2\x80\xa6 https://t.co/D6yIXBfANS'
812322016086913028,justoslopez,b'LOVE MY WIFE! \n#cutecouple #love #virallol #cute #couple #tagsomeone #menwillbemen #girls #chutiyapa #tagafriend\xe2\x80\xa6 https://t.co/zXwECC9fPn'
812322016086913028,justoslopez,b'So True!\n.\n.\n.\n.\n.\n.\n.\n.\n#cutecouple #love #virallol #cute #couple #tagsomeone #menwillbemen #girls #chutiyapa\xe2\x80\xa6 https://t.co/nofVhYNqZC'
256216031,MsFivestarr,b'@ZARA_Care I have been waiting over 3 weeks for my order. Customer service is rubbish!!!#frustrated #angry and stil\xe2\x80\xa6 https://t.co/8e0Yf7FDJE'
827084306401132544,Thunder56062071,b'THE HARDEST GAME YOU WILL EVER PLAY #indiegame #bird #heavy #hard #game #animals #flappy #angry #gamers\nhttps://t.co/bFHN1HQE3r'
313880777,MrMoonshine1974,b'It would scare you how #angry I can get when someone verbally attacks and accuses my crew of something they didn\xe2\x80\x99t\xe2\x80\xa6 https://t.co/ZE3VvQGOCu'
257299513,vmontey123,b'I needvthis manicure!\n#nails #manicure #angry #wife #angrywife https://t.co/CuuB8Gvo7L'
20729982,Shezza82,b'@DUALIPA @united That is just disgusting behaviour @united. Nuts should be banned on all flights #nutallergy \xe2\x80\x98use a\xe2\x80\xa6 https://t.co/xKvd2NcAjf'
857705456822882304,koccofun,b'RT @justoslopez: LOVE MY WIFE! \n#cutecouple #love #virallol #cute #couple #tagsomeone #menwillbemen #girls #chutiyapa #tagafriend #hilariou\xe2\x80\xa6'
981821455901118464,kanu_fresh,b'RT @justoslopez: LOVE MY WIFE! \n#cutecouple #love #virallol #cute #couple #tagsomeone #menwillbemen #girls #chutiyapa #tagafriend #hilariou\xe2\x80\xa6'
981821455901118464,kanu_fresh,b'RT @justoslopez: So True!\n.\n.\n.\n.\n.\n.\n.\n.\n#cutecouple #love #virallol #cute #couple #tagsomeone #menwillbemen #girls #chutiyapa #tagafriend\xe2\x80\xa6'
812322016086913028,justoslopez,b'LOVE MY WIFE! \n#cutecouple #love #virallol #cute #couple #tagsomeone #menwillbemen #girls #chutiyapa #tagafriend\xe2\x80\xa6 https://t.co/2hVbapCn2D'
812322016086913028,justoslopez,b'So True!\n.\n.\n.\n.\n.\n.\n.\n.\n#cutecouple #love #virallol #cute #couple #tagsomeone #menwillbemen #girls #chutiyapa\xe2\x80\xa6 https://t.co/MP3LNAfBqW'
